,Unnamed: 0,in_amount_mmol,p_amount_mmol,sol_amount_ml,TOP_amount_mmol,acid_amount_mmol,amine_amount_mmol,thiol_amount_mmol,zinc_amount_mmol,other_amount_mmol,total_volume_ml,temp_c,time_min,x0_chloroindium oxalate,x0_indium acetate,x0_indium bromide,x0_indium chloride,x0_indium iodide,x0_indium myristate,x0_indium oxalate,x0_indium palmitate,x0_indium trifluoroacetate,"x0_indium tris(N,N-diisopropylacetamidinato)",x1_bis(trimethylsilyl)phosphine,x1_phosphine gas,x1_phosphorus trichloride,x1_sodium phosphide,x1_tris(diethylamino)phosphine,x1_tris(dimethylamino)phosphine,x1_tris(trimethylgermyl)phosphine,x1_tris(trimethylsilyl)phosphine,x1_white phosphorus,x2_4-ethylpyridine,x2_None,x2_dimethylformamide,x2_mesitylene,x2_octadecene,x2_toluene,x3_None,x3_trioctylphosphine,x4_None,x4_lauric acid,x4_myristic acid,x4_oleic acid,x4_palmitic acid,x4_stearic acid,x5_None,x5_dioctylamine,x5_dodecylamine,x5_hexadecylamine,x5_octylamine,x5_oleylamine,x6_None,x6_dodecanethiol,x7_None,x7_zinc acetate,x7_zinc bromide,x7_zinc chloride,x7_zinc iodide,x7_zinc octanoate,x7_zinc oleate,x7_zinc stearate,x7_zinc undecylenate,x8_None,x8_acetic acid,x8_copper bromide,x8_oleic acid,x8_superhydride,x8_tetrabutylammonium myristate,x8_trioctylamine,x8_trioctylphosphine oxide,x8_water,x8_zinc iodide,diameter_nm,abs_nm,emission_nm
67,67,-0.09774062861387,-0.4839060369102129,2.088747534982975,-0.3039032891788096,0.3584519534919697,-0.6426241729697622,-0.1966511848542709,-0.6270202325512391,-0.2629638287810377,1.861191483952166,0.9804360698689978,-0.1507890499026261,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,532,591
68,68,-0.5934856037159201,-0.703171703307349,-0.031412756507336,-0.3039032891788096,-0.3235984870409009,-0.6426241729697622,-0.1966511848542709,-0.6270202325512391,-0.2629638287810377,-0.1867000163855901,0.9804360698689978,-0.3033469792772741,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,571,None
69,69,-0.5934856037159201,-0.703171703307349,-0.031412756507336,-0.3039032891788096,-0.3235984870409009,-0.6426241729697622,-0.1966511848542709,-0.6270202325512391,-0.2629638287810377,-0.1867000163855901,0.9804360698689978,-0.3033469792772741,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,500,None
70,70,-0.5934856037159201,-0.703171703307349,-0.031412756507336,-0.3039032891788096,-0.3235984870409009,-0.6426241729697622,-0.1966511848542709,-0.6270202325512391,-0.2629638287810377,-0.1867000163855901,0.9804360698689978,-0.3033469792772741,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,510,None
71,71,-0.5934856037159201,-0.703171703307349,-0.031412756507336,-0.3039032891788096,-0.3235984870409009,-0.6426241729697622,-0.1966511848542709,-0.6270202325512391,-0.2629638287810377,-0.1867000163855901,0.9804360698689978,-0.3033469792772741,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,500,None
72,72,-0.5934856037159201,-0.703171703307349,-0.031412756507336,-0.3039032891788096,-0.3235984870409009,-0.6426241729697622,-0.1966511848542709,-0.6270202325512391,-0.2629638287810377,-0.1867000163855901,0.9804360698689978,-0.3033469792772741,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,496,None
73,73,-0.5934856037159201,-0.703171703307349,-0.031412756507336,-0.3039032891788096,-0.3235984870409009,-0.6426241729697622,-0.1966511848542709,-0.6270202325512391,-0.2629638287810377,-0.1867000163855901,0.9804360698689978,-0.2946293833130086,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,574,None
74,74,-0.5934856037159201,-0.703171703307349,-0.031412756507336,-0.3039032891788096,-0.3235984870409009,-0.6426241729697622,-0.1966511848542709,-0.6270202325512391,-0.2629638287810377,-0.1867000163855901,0.9804360698689978,-0.2946293833130086,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,540,None
75,75,-0.5934856037159201,-0.703171703307349,-0.031412756507336,-0.3039032891788096,-0.3235984870409009,-0.6426241729697622,-0.1966511848542709,-0.6270202325512391,-0.2629638287810377,-0.1867000163855901,0.9804360698689978,-0.2946293833130086,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,531,None
76,76,-0.5934856037159201,-0.703171703307349,-0.031412756507336,-0.3039032891788096,-0.2667609503298284,-0.6426241729697622,-0.1966511848542709,-0.6270202325512391,-0.2629638287810377,-0.1867000163855901,0.9804360698689978,-0.2946293833130086,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,580,None
77,77,-0.5934856037159201,-0.703171703307349,-0.031412756507336,-0.3039032891788096,-0.3235984870409009,-0.6426241729697622,-0.1966511848542709,-0.6270202325512391,-0.2629638287810377,-0.1867000163855901,0.9804360698689978,-0.2946293833130086,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,539,None
78,78,-0.5934856037159201,-0.703171703307349,-0.031412756507336,-0.3039032891788096,-0.3235984870409009,-0.6426241729697622,-0.1966511848542709,-0.6270202325512391,-0.2629638287810377,-0.1867000163855901,0.9804360698689978,-0.2946293833130086,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,509,None
79,79,-0.5934856037159201,-0.703171703307349,-0.031412756507336,-0.3039032891788096,-0.3235984870409009,-0.6426241729697622,-0.1966511848542709,-0.6270202325512391,-0.2629638287810377,-0.1867000163855901,0.9804360698689978,-0.2815529893666101,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,574,None
80,80,-0.5934856037159201,-0.703171703307349,-0.031412756507336,-0.3039032891788096,-0.3235984870409009,-0.6426241729697622,-0.1966511848542709,-0.6270202325512391,-0.2629638287810377,-0.1867000163855901,0.9804360698689978,-0.2815529893666101,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,548,None
81,81,-0.5934856037159201,-0.703171703307349,-0.031412756507336,-0.3039032891788096,-0.3235984870409009,-0.6426241729697622,-0.1966511848542709,-0.6270202325512391,-0.2629638287810377,-0.1867000163855901,0.9804360698689978,-0.2815529893666101,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,538,None
82,82,-0.5934856037159201,-0.703171703307349,-0.031412756507336,-0.3039032891788096,-0.2667609503298284,-0.6426241729697622,-0.1966511848542709,-0.6270202325512391,-0.2629638287810377,-0.1867000163855901,0.9804360698689978,-0.2815529893666101,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,580,None
83,83,-0.5934856037159201,-0.703171703307349,-0.031412756507336,-0.3039032891788096,-0.3235984870409009,-0.6426241729697622,-0.1966511848542709,-0.6270202325512391,-0.2629638287810377,-0.1867000163855901,0.9804360698689978,-0.2815529893666101,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,549,None
84,84,-0.5934856037159201,-0.703171703307349,-0.031412756507336,-0.3039032891788096,-0.3235984870409009,-0.6426241729697622,-0.1966511848542709,-0.6270202325512391,-0.2629638287810377,-0.1867000163855901,0.9804360698689978,-0.2815529893666101,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,518,None
85,85,-0.5934856037159201,-0.703171703307349,-0.031412756507336,-0.3039032891788096,-0.2667609503298284,-0.6426241729697622,-0.1966511848542709,-0.6270202325512391,-0.2629638287810377,-0.1867000163855901,0.9804360698689978,-0.2030946256882197,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,592,None
86,86,-0.5934856037159201,-0.703171703307349,-0.031412756507336,-0.3039032891788096,-0.3235984870409009,-0.6426241729697622,-0.1966511848542709,-0.6270202325512391,-0.2629638287810377,-0.1867000163855901,0.9804360698689978,-0.1507890499026261,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,575,None
87,87,-0.5934856037159201,-0.703171703307349,-0.031412756507336,-0.3039032891788096,-0.3235984870409009,-0.6426241729697622,-0.1966511848542709,-0.6270202325512391,-0.2629638287810377,-0.1867000163855901,0.9804360698689978,-0.1507890499026261,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,550,None
88,88,-0.5934856037159201,-0.703171703307349,-0.031412756507336,-0.3039032891788096,-0.3235984870409009,-0.6426241729697622,-0.1966511848542709,-0.6270202325512391,-0.2629638287810377,-0.1867000163855901,0.9804360698689978,-0.1507890499026261,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,550,None
89,89,-0.5934856037159201,-0.703171703307349,-0.031412756507336,-0.3039032891788096,-0.3235984870409009,-0.6426241729697622,-0.1966511848542709,-0.6270202325512391,-0.2629638287810377,-0.1867000163855901,0.9804360698689978,-0.1507890499026261,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,551,None
90,90,-0.5934856037159201,-0.703171703307349,-0.031412756507336,-0.3039032891788096,-0.3235984870409009,-0.6426241729697622,-0.1966511848542709,-0.6270202325512391,-0.2629638287810377,-0.1867000163855901,0.9804360698689978,-0.1507890499026261,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,538,None
91,91,2.628856734447405,0.7220551282740355,6.01497029700207,3.4647813803394625,4.109729376422759,-0.6426241729697622,-0.1966511848542709,-0.6270202325512391,-0.2629638287810377,6.285648429126331,0.7812156622111245,-0.2728353934023446,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,500,None
92,92,2.628856734447405,0.7220551282740355,6.01497029700207,3.4647813803394625,4.109729376422759,-0.6426241729697622,-0.1966511848542709,-0.6270202325512391,-0.2629638287810377,6.285648429126331,0.7812156622111245,-0.3068340176629804,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,465,None
93,93,2.628856734447405,0.7220551282740355,6.01497029700207,3.4647813803394625,4.109729376422759,-0.6426241729697622,-0.1966511848542709,-0.6270202325512391,-0.2629638287810377,6.285648429126331,0.7812156622111245,-0.2902705853308758,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,495,None
94,94,-0.5108614411989117,-0.6008477256553523,0.4528213841416856,-0.3039032891788096,-0.2099234136187558,-0.6426241729697622,-0.1966511848542709,-0.6270202325512391,-0.2629638287810377,0.2810282892471073,0.3827748468953777,-0.2963729025058617,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,620,None
95,95,-0.5108614411989117,-0.6008477256553523,0.4528213841416856,-0.3039032891788096,-0.2099234136187558,-0.6426241729697622,-0.1966511848542709,-0.6270202325512391,-0.2629638287810377,0.2810282892471073,0.3827748468953777,-0.3033469792772741,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,570,None
96,96,-0.5108614411989117,-0.6008477256553523,0.4528213841416856,-0.3039032891788096,-0.2099234136187558,-0.6426241729697622,-0.1966511848542709,-0.6270202325512391,-0.2629638287810377,0.2810282892471073,0.3827748468953777,-0.2902705853308758,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,590,610
97,97,-0.5108614411989117,-0.6008477256553523,0.4528213841416856,-0.3039032891788096,-0.2099234136187558,-0.6426241729697622,-0.1966511848542709,-0.6270202325512391,-0.2629638287810377,0.2810282892471073,-0.4141067837361157,-0.2946293833130086,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,548,None
98,98,-0.5108614411989117,-0.6008477256553523,0.4528213841416856,-0.3039032891788096,-0.2099234136187558,-0.6426241729697622,-0.1966511848542709,-0.6270202325512391,-0.2629638287810377,0.2810282892471073,-0.015665968420369,-0.2946293833130086,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,570,None
99,99,-0.5108614411989117,-0.6008477256553523,0.4528213841416856,-0.3039032891788096,-0.2099234136187558,-0.6426241729697622,-0.1966511848542709,-0.6270202325512391,-0.2629638287810377,0.2810282892471073,0.7812156622111245,-0.2946293833130086,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,600,None
100,100,-0.1803647911308784,-0.4473617591773569,0.1256361539734277,0.0729651777730176,0.2447768800698245,-0.6426241729697622,-0.1966511848542709,0.3290461957352753,-0.2629638287810377,0.0282021780942979,0.3827748468953777,-0.2554002014738133,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,430,477
101,101,-0.6100104362193218,-0.6812451366676354,-0.070674984127527,-0.3039032891788096,-0.3387551634971869,-0.5895346806478141,-0.1966511848542709,-0.6270202325512391,-0.2629638287810377,-0.2206419218078547,-0.4141067837361157,-0.2815529893666101,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,460,590
102,102,-0.5108614411989117,-0.593538870108781,-0.1033935071443528,-0.3039032891788096,-0.1720317224780408,-0.474973144584663,-0.1966511848542709,-0.6270202325512391,-0.2629638287810377,-0.2436490979227604,-1.8086496373412293,-0.3068340176629804,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,419,None
